asin,title,author,soldBy,imgUrl,productURL,stars,reviews,price,isKindleUnlimited,category_id,isBestSeller,isEditorsPick,isGoodReadsChoice,publishedDate,category_name
B00T3DNKIE,Go Set a Watchman: A Novel,Harper Lee,HarperCollins Publishers,https://m.media-amazon.com/images/I/91uJvG28mCL._AC_UY218_.jpg,https://www.amazon.com/dp/B00T3DNKIE,3.8,52572,13.99,False,16,False,False,True,,Teen & Young Adult
B07Y82JMF8,The Takeover (The Miles High Club Book 2),T L Swan,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81JoQJGuMgL._AC_UY218_.jpg,https://www.amazon.com/dp/B07Y82JMF8,4.7,52361,3.99,True,5,False,False,False,,Literature & Fiction
B00UG8RP8Q,Bridgerton: The Duke and I (Bridgertons Book 1),Julia Quinn,HarperCollins Publishers,https://m.media-amazon.com/images/I/81ILBJ+K14L._AC_UY218_.jpg,https://www.amazon.com/dp/B00UG8RP8Q,4.5,51748,7.99,False,5,False,False,False,,Literature & Fiction
B00957T6X6,"George R. R. Martin's A Game of Thrones 5-Book Boxed Set (Song of Ice and Fire Series): A Game of Thrones, A Clash of Kings, A Storm of Swords, A Feast for Crows, and A Dance with Dragons",George R. R. Martin,Random House LLC,https://m.media-amazon.com/images/I/91-rbDuvMoL._AC_UY218_.jpg,https://www.amazon.com/dp/B00957T6X6,4.7,51608,39.99,False,5,False,False,False,,Literature & Fiction
B0152FFZYI,The Obsession,Nora Roberts,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/91JedwDSCAS._AC_UY218_.jpg,https://www.amazon.com/dp/B0152FFZYI,4.6,51527,8.99,False,5,False,False,True,2016-04-12,Literature & Fiction
B079JYG6D4,Kingdom of Ash (Throne of Glass Book 7),Sarah J. Maas,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91k58-fC1lL._AC_UY218_.jpg,https://www.amazon.com/dp/B079JYG6D4,4.8,51434,8.9,False,16,False,False,True,,Teen & Young Adult
B08X472VK3,The Casanova (The Miles High Club Book 3),T L Swan,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71crgapR-eS._AC_UY218_.jpg,https://www.amazon.com/dp/B08X472VK3,4.6,51427,3.99,True,5,False,False,False,,Literature & Fiction
B000OCXGZA,The Kite Runner,Khaled Hosseini,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/81QSukPYvML._AC_UY218_.jpg,https://www.amazon.com/dp/B000OCXGZA,4.7,51356,13.99,False,5,False,False,False,2004-04-27,Literature & Fiction
B00CVS2J80,Red Rising (Red Rising Series Book 1),Pierce Brown,Random House LLC,https://m.media-amazon.com/images/I/81YOu17CxTL._AC_UY218_.jpg,https://www.amazon.com/dp/B00CVS2J80,4.6,51170,5.99,False,5,False,True,False,,Literature & Fiction
B0052RDHTM,"Fall of Giants (The Century Trilogy, Book 1)",Ken Follett,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/91d2HgjJsML._AC_UY218_.jpg,https://www.amazon.com/dp/B0052RDHTM,4.4,50986,14.99,False,5,False,True,False,,Literature & Fiction
B01KB8XC5A,Punk 57,Penelope Douglas,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91QSo4-N2UL._AC_UY218_.jpg,https://www.amazon.com/dp/B01KB8XC5A,4.4,50818,4.99,True,5,False,False,True,2016-10-21,Literature & Fiction
B01D4O804G,"The Secret Wife: A captivating story of romance, passion and mystery: Love. Guilt. Heartbreak.",Gill Paul,HarperCollins Publishers,https://m.media-amazon.com/images/I/91F7fA8PXoL._AC_UY218_.jpg,https://www.amazon.com/dp/B01D4O804G,4.4,50428,0.0,False,5,False,False,False,2016-08-25,Literature & Fiction
B07LGD67ZZ,The Book Woman of Troublesome Creek: A Novel,Kim Michele Richardson,Amazon.com Services LLC,https://m.media-amazon.com/images/I/916YmxOiYSL._AC_UY218_.jpg,https://www.amazon.com/dp/B07LGD67ZZ,4.6,50356,8.63,False,5,False,False,True,,Literature & Fiction
B093WB84G1,House of Sky and Breath (Crescent City),Sarah J. Maas,Amazon.com Services LLC,https://m.media-amazon.com/images/I/911OwVymo3L._AC_UY218_.jpg,https://www.amazon.com/dp/B093WB84G1,4.8,50025,9.99,False,23,False,True,False,,Science Fiction & Fantasy
B07J4LPZRN,"Red, White & Royal Blue: A Novel",Casey McQuiston,Macmillan,https://m.media-amazon.com/images/I/91+5xUqGXvL._AC_UY218_.jpg,https://www.amazon.com/dp/B07J4LPZRN,4.5,49959,9.99,True,28,False,True,False,2019-05-14,LGBTQ+ eBooks
B007FEFLTO,"Winter of the World (The Century Trilogy, Book 2)",Ken Follett,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/91FuD7n3FOL._AC_UY218_.jpg,https://www.amazon.com/dp/B007FEFLTO,4.5,49196,14.99,False,5,False,True,False,,Literature & Fiction
B0047Y171G,Leviathan Wakes (The Expanse Book 1),James S. A. Corey,Hachette Book Group,https://m.media-amazon.com/images/I/91Pc5Y76MwL._AC_UY218_.jpg,https://www.amazon.com/dp/B0047Y171G,4.6,49047,9.99,False,5,False,False,True,,Literature & Fiction
B077F4WZZY,Fire and Fury: Inside the Trump White House,Michael Wolff,Macmillan,https://m.media-amazon.com/images/I/716ZzujFrzL._AC_UY218_.jpg,https://www.amazon.com/dp/B077F4WZZY,4.0,48857,11.99,False,9,False,True,False,2018-01-05,Biographies & Memoirs
B08B7V6CQ8,Klara and the Sun: A novel,Kazuo Ishiguro,Random House LLC,https://m.media-amazon.com/images/I/71tA6ojT2yL._AC_UY218_.jpg,https://www.amazon.com/dp/B08B7V6CQ8,4.2,48443,13.99,False,5,False,True,False,2021-03-02,Literature & Fiction
B008J48RA4,The Storyteller,Jodi Picoult,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/81ZiyJIssHL._AC_UY218_.jpg,https://www.amazon.com/dp/B008J48RA4,4.5,48209,13.99,False,5,False,False,True,2013-02-26,Literature & Fiction
B01N1UN91W,The Naturalist,Andrew Mayne,Amazon.com Services LLC,https://m.media-amazon.com/images/I/A1wZuF+etlL._AC_UY218_.jpg,https://www.amazon.com/dp/B01N1UN91W,4.3,48139,4.99,True,23,False,False,False,,Science Fiction & Fantasy
B01M0614T9,The Hate U Give: A Printz Honor Winner,Angie Thomas,HarperCollins Publishers,https://m.media-amazon.com/images/I/71u4wnEeclL._AC_UY218_.jpg,https://www.amazon.com/dp/B01M0614T9,4.7,47878,14.99,False,16,False,False,False,,Teen & Young Adult
B003YL4LYI,"A Dance with Dragons (A Song of Ice and Fire, Book 5)",George R. R. Martin,Random House LLC,https://m.media-amazon.com/images/I/81DCn8AcmqL._AC_UY218_.jpg,https://www.amazon.com/dp/B003YL4LYI,4.6,47837,7.99,False,5,False,False,True,,Literature & Fiction
B09WRJJKXC,The Serpent and the Wings of Night (Crowns of Nyaxia Book 1),Carissa Broadbent,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81Q9HHg+uwL._AC_UY218_.jpg,https://www.amazon.com/dp/B09WRJJKXC,4.6,47794,4.99,True,5,True,False,False,,Literature & Fiction
B004XJRQUQ,The Hunger Games Trilogy,Suzanne Collins,Scholastic Trade Publisher,https://m.media-amazon.com/images/I/81SuY1L1FeL._AC_UY218_.jpg,https://www.amazon.com/dp/B004XJRQUQ,4.8,47338,25.99,False,16,False,False,False,,Teen & Young Adult
B000V77082,Firefly Lane: A Novel,Kristin Hannah,Macmillan,https://m.media-amazon.com/images/I/91KWPTuaBvL._AC_UY218_.jpg,https://www.amazon.com/dp/B000V77082,4.6,47301,9.99,False,5,False,False,False,,Literature & Fiction
B084WYDYLW,28 Summers,Elin Hilderbrand,Hachette Book Group,https://m.media-amazon.com/images/I/81LTmKp+PWL._AC_UY218_.jpg,https://www.amazon.com/dp/B084WYDYLW,4.6,47264,12.99,False,5,False,False,False,,Literature & Fiction
B0192CTMYG,Harry Potter and the Sorcerer's Stone,J.K. Rowling,Pottermore,https://m.media-amazon.com/images/I/819GoteowlL._AC_UY218_.jpg,https://www.amazon.com/dp/B0192CTMYG,4.8,47238,9.99,True,5,True,False,False,,Literature & Fiction
B01HAK33TC,The Hideaway,Lauren K. Denton,HarperCollins Publishing,https://m.media-amazon.com/images/I/81pnWuEA9iL._AC_UY218_.jpg,https://www.amazon.com/dp/B01HAK33TC,4.3,47201,10.99,True,5,False,False,False,2017-04-11,Literature & Fiction
B074KC1FZZ,Der Tote im Strandkorb (Die Inselkommissarin 1) (German Edition),Anna Johannsen,,https://m.media-amazon.com/images/I/81e-bK0DzTL._AC_UY218_.jpg,https://www.amazon.com/dp/B074KC1FZZ,4.2,47083,4.99,True,19,False,False,False,,Foreign Language
B093DQNY17,The Fine Print (Dreamland Billionaires Book 1),Lauren Asher,Amazon.com Services LLC,https://m.media-amazon.com/images/I/819Vqf+FQwL._AC_UY218_.jpg,https://www.amazon.com/dp/B093DQNY17,4.3,47047,4.99,True,5,False,False,False,,Literature & Fiction
B009NFHF0Q,The Ocean at the End of the Lane: A Novel,Neil Gaiman,HarperCollins Publishers,https://m.media-amazon.com/images/I/811WBcagxML._AC_UY218_.jpg,https://www.amazon.com/dp/B009NFHF0Q,4.4,47005,8.99,True,5,False,True,False,2013-06-18,Literature & Fiction
B000FC2L1Y,"Drums Of Autumn (Outlander, Book 4)",Diana Gabaldon,Random House LLC,https://m.media-amazon.com/images/I/81JV35JZOpL._AC_UY218_.jpg,https://www.amazon.com/dp/B000FC2L1Y,4.7,46929,7.99,False,5,False,False,False,,Literature & Fiction
B091SLLP6H,Twisted Games: A Forbidden Royal Bodyguard Romance,Ana Huang,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81kSWdKWxjL._AC_UY218_.jpg,https://www.amazon.com/dp/B091SLLP6H,4.4,46877,5.99,True,5,False,False,False,,Literature & Fiction
B000SCHC0Q,A Thousand Splendid Suns,Khaled Hosseini,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/A1WquhyNJBL._AC_UY218_.jpg,https://www.amazon.com/dp/B000SCHC0Q,4.7,46622,12.99,False,5,False,False,False,2008-11-25,Literature & Fiction
B0874WYYRJ,By a Thread: A Grumpy Boss Romantic Comedy,Lucy Score,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81HXnZrGWhL._AC_UY218_.jpg,https://www.amazon.com/dp/B0874WYYRJ,4.5,46569,5.99,True,5,False,False,False,2020-04-23,Literature & Fiction
B0CD7N5PF7,Lord of the Flies,William Golding,De Marque,https://m.media-amazon.com/images/I/81-dyNJaUTL._AC_UY218_.jpg,https://www.amazon.com/dp/B0CD7N5PF7,4.5,46553,13.99,False,23,False,False,False,2023-09-11,Science Fiction & Fantasy
B09XBDG9JV,Lord of the Flies,William Golding,Amazon.com Services LLC,https://m.media-amazon.com/images/I/718O0VWUwKL._AC_UY218_.jpg,https://www.amazon.com/dp/B09XBDG9JV,4.5,46540,1.99,False,5,False,False,False,2022-04-05,Literature & Fiction
B082BK5G8X,Shuggie Bain: Winner of the Booker Prize 2020,Douglas Stuart,,https://m.media-amazon.com/images/I/71wfg-FbHiL._AC_UY218_.jpg,https://www.amazon.com/dp/B082BK5G8X,4.4,46147,0.0,False,28,False,False,True,2020-02-25,LGBTQ+ eBooks
B07YBK826L,Shuggie Bain: A Novel (Booker Prize Winner),Douglas Stuart,Amazon.com Services LLC,https://m.media-amazon.com/images/I/711oRJozzaL._AC_UY218_.jpg,https://www.amazon.com/dp/B07YBK826L,4.4,46139,8.67,False,5,False,False,True,2020-02-11,Literature & Fiction
B0014H32E4,Three Wishes: A Novel,Liane Moriarty,HarperCollins Publishers,https://m.media-amazon.com/images/I/81VDuFi3mkL._AC_UY218_.jpg,https://www.amazon.com/dp/B0014H32E4,4.1,46051,12.99,True,5,False,False,False,2009-10-13,Literature & Fiction
B07DTB52HJ,Lying Next to Me,Gregg Olsen,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81h231DjQjL._AC_UY218_.jpg,https://www.amazon.com/dp/B07DTB52HJ,4.3,45900,4.99,True,5,False,False,False,2019-05-21,Literature & Fiction
B01KG5GQDS,Beartown: A Novel (Beartown Series),Fredrik Backman,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/810bwVAnkOL._AC_UY218_.jpg,https://www.amazon.com/dp/B01KG5GQDS,4.5,45874,13.99,False,5,False,True,False,,Literature & Fiction
B00B3M3VWS,You Are a Badass®: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,Hachette Book Group,https://m.media-amazon.com/images/I/81SjkxoLpkL._AC_UY218_.jpg,https://www.amazon.com/dp/B00B3M3VWS,4.7,45781,9.99,False,30,False,False,False,,Religion & Spirituality
B09Q7XH3N8,Mad Honey: A Novel,Jodi Picoult,Random House LLC,https://m.media-amazon.com/images/I/81u6ontoWNL._AC_UY218_.jpg,https://www.amazon.com/dp/B09Q7XH3N8,4.4,45582,12.99,False,5,False,True,False,2022-10-04,Literature & Fiction
B07MGS7HF1,The Unhoneymooners,Christina Lauren,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/711UaUepObS._AC_UY218_.jpg,https://www.amazon.com/dp/B07MGS7HF1,4.4,45212,10.99,False,5,False,True,False,2019-05-14,Literature & Fiction
B00A9ET4MC,Americanah: A novel (Ala Notable Books for Adults),Chimamanda Ngozi Adichie,Random House LLC,https://m.media-amazon.com/images/I/81EQIH2DwEL._AC_UY218_.jpg,https://www.amazon.com/dp/B00A9ET4MC,4.5,44762,12.99,False,5,False,False,True,2013-05-14,Literature & Fiction
B004J4WKTW,The Night Circus,Erin Morgenstern,Random House LLC,https://m.media-amazon.com/images/I/710TOUsAW1L._AC_UY218_.jpg,https://www.amazon.com/dp/B004J4WKTW,4.4,44732,1.99,False,5,False,True,False,2011-09-13,Literature & Fiction
B00O30HFT2,"Red Notice: A True Story of Corruption, Murder and One Man’s Fight for Justice",Bill Browder,,https://m.media-amazon.com/images/I/814GAH-yw8L._AC_UY218_.jpg,https://www.amazon.com/dp/B00O30HFT2,4.7,44286,0.0,False,14,False,True,False,2015-02-05,Politics & Social Sciences
B00LD1ORX6,"Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice",Bill Browder,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71YHxxfuOzL._AC_UY218_.jpg,https://www.amazon.com/dp/B00LD1ORX6,4.7,44284,14.99,False,9,False,True,False,2015-02-03,Biographies & Memoirs
B09HLCTYZ8,A Not So Meet Cute,Meghan Quinn,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81JTlem7kOL._AC_UY218_.jpg,https://www.amazon.com/dp/B09HLCTYZ8,4.4,44203,4.99,True,5,False,False,False,2021-11-02,Literature & Fiction
B0925DXNV1,Wish You Were Here: A Novel,Jodi Picoult,Random House LLC,https://m.media-amazon.com/images/I/717iSJ4MxrL._AC_UY218_.jpg,https://www.amazon.com/dp/B0925DXNV1,4.3,44165,12.99,False,5,False,True,False,2021-11-30,Literature & Fiction
B0B7R4Q5DJ,Hello Beautiful (Oprah's Book Club): A Novel,Ann Napolitano,Random House LLC,https://m.media-amazon.com/images/I/91l-m7D1naL._AC_UY218_.jpg,https://www.amazon.com/dp/B0B7R4Q5DJ,4.4,44048,13.99,False,5,False,True,False,2023-03-14,Literature & Fiction
B08TVFZ44W,Sooley: A Novel,John Grisham,Random House LLC,https://m.media-amazon.com/images/I/711CrspK-kL._AC_UY218_.jpg,https://www.amazon.com/dp/B08TVFZ44W,4.5,43826,9.99,False,5,False,False,False,2021-04-27,Literature & Fiction
B084FLWDQG,Caste: The Origins of Our Discontents,Isabel Wilkerson,Random House LLC,https://m.media-amazon.com/images/I/81WDZPLgcsL._AC_UY218_.jpg,https://www.amazon.com/dp/B084FLWDQG,4.8,43800,13.99,False,14,False,True,False,2020-08-04,Politics & Social Sciences
B06XKRKFZL,A River in Darkness: One Man's Escape from North Korea,Masaji Ishikawa,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81LgT4-o5JL._AC_UY218_.jpg,https://www.amazon.com/dp/B06XKRKFZL,4.4,43768,6.99,True,9,False,False,True,2018-01-01,Biographies & Memoirs
B08W8RCFFN,"Never: An Action-packed, Globe-spanning Drama from the No.1 International Bestselling Author of The Evening and The Morning",Ken Follett,,https://m.media-amazon.com/images/I/81wXZfcOCJL._AC_UY218_.jpg,https://www.amazon.com/dp/B08W8RCFFN,4.3,43682,0.0,False,23,False,False,False,2021-11-09,Science Fiction & Fantasy
B07QPHT8CB,The House in the Cerulean Sea,TJ Klune,Macmillan,https://m.media-amazon.com/images/I/81PaRSYxv0L._AC_UY218_.jpg,https://www.amazon.com/dp/B07QPHT8CB,4.6,43676,12.99,False,5,False,True,False,2020-03-17,Literature & Fiction
B07T3XJH4Z,A Good Girl's Guide to Murder,Holly Jackson,Random House LLC,https://m.media-amazon.com/images/I/81Tok7I+3wL._AC_UY218_.jpg,https://www.amazon.com/dp/B07T3XJH4Z,4.5,43432,8.99,False,16,False,True,False,,Teen & Young Adult
B082SKTFP5,The Return,Nicholas Sparks,Hachette Book Group,https://m.media-amazon.com/images/I/815uO7mKcHL._AC_UY218_.jpg,https://www.amazon.com/dp/B082SKTFP5,4.6,43401,9.99,False,5,False,False,False,2020-09-29,Literature & Fiction
B00UG8RP22,The Viscount Who Loved Me: Bridgerton (Bridgertons Book 2),Julia Quinn,HarperCollins Publishers,https://m.media-amazon.com/images/I/91PkQX2mUtL._AC_UY218_.jpg,https://www.amazon.com/dp/B00UG8RP22,4.6,43389,7.99,False,5,False,False,False,,Literature & Fiction
B004CLYLCG,The Summer I Turned Pretty,Jenny Han,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71FFo6kU5NL._AC_UY218_.jpg,https://www.amazon.com/dp/B004CLYLCG,4.4,43387,8.99,True,16,True,False,False,,Teen & Young Adult
B003IYI7I2,"Jesus Calling, with Scripture References: Enjoying Peace in His Presence (A 365-Day Devotional) (Jesus Calling®)",Sarah Young,HarperCollins Publishing,https://m.media-amazon.com/images/I/81ZU4kjLsKL._AC_UY218_.jpg,https://www.amazon.com/dp/B003IYI7I2,4.9,43335,11.99,False,30,False,False,False,,Religion & Spirituality
B0041OT9W6,The Diary of a Young Girl,Anne Frank,Random House LLC,https://m.media-amazon.com/images/I/71b9iaIanbL._AC_UY218_.jpg,https://www.amazon.com/dp/B0041OT9W6,4.7,43257,11.99,False,9,False,False,False,2010-09-15,Biographies & Memoirs
B0B1PZQ6PX,The Diary of a Young Girl: The Definitive Edition,Anne Frank,Amazon.com Services LLC,https://m.media-amazon.com/images/I/51nHJ9lxKZL._AC_UY218_.jpg,https://www.amazon.com/dp/B0B1PZQ6PX,4.7,43255,0.0,False,29,False,False,False,2022-05-15,Nonfiction
B081ZWNLQ2,Fair Warning: The Instant Number One Bestselling Thriller,Michael Connelly,,https://m.media-amazon.com/images/I/81awrWuMA2L._AC_UY218_.jpg,https://www.amazon.com/dp/B081ZWNLQ2,4.5,43162,0.0,False,24,False,True,False,2020-05-26,Travel
B07H7HN6DN,The Richest Man in Babylon,George S. Clason,De Marque,https://m.media-amazon.com/images/I/715WIO8K1JL._AC_UY218_.jpg,https://www.amazon.com/dp/B07H7HN6DN,4.7,43151,1.99,False,4,True,False,False,,History
B076PZBTZK,The Richest Man in Babylon,George S. Clason,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91vsUmwc-BL._AC_UY218_.jpg,https://www.amazon.com/dp/B076PZBTZK,4.7,43151,3.79,False,31,False,False,False,,Self-Help
B079JQ29M5,Winter Cottage,Mary Ellen Taylor,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91ME3PUN8RL._AC_UY218_.jpg,https://www.amazon.com/dp/B079JQ29M5,4.4,42939,4.99,True,5,False,False,False,2018-10-16,Literature & Fiction
B0CHQ8G3LR,Brave New World,Aldous Huxley,De Marque,https://m.media-amazon.com/images/I/517m1OfN9XL._AC_UY218_.jpg,https://www.amazon.com/dp/B0CHQ8G3LR,4.4,42761,6.99,False,16,False,False,False,2023-09-09,Teen & Young Adult
B087JJ2K54,The Lost Apothecary: A Novel,Sarah Penner,Harlequin Digital Sales Corp.,https://m.media-amazon.com/images/I/81R2JTLWPaL._AC_UY218_.jpg,https://www.amazon.com/dp/B087JJ2K54,4.3,42741,13.49,False,5,False,True,False,2021-03-02,Literature & Fiction
B09QKMT5W6,The Ink Black Heart: The Number One international bestseller (Strike 6),Robert Galbraith,,https://m.media-amazon.com/images/I/81rlSr3VcHL._AC_UY218_.jpg,https://www.amazon.com/dp/B09QKMT5W6,4.2,42615,0.0,False,5,False,True,False,2022-08-30,Literature & Fiction
B002QE3CTY,"The Maze Runner (The Maze Runner, Book 1)",James Dashner,Random House LLC,https://m.media-amazon.com/images/I/91N1C7CTjSL._AC_UY218_.jpg,https://www.amazon.com/dp/B002QE3CTY,4.5,42553,6.99,False,16,False,False,False,,Teen & Young Adult
B002M5E2DW,The Secret,Rhonda Byrne,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/81MArWaiw1L._AC_UY218_.jpg,https://www.amazon.com/dp/B002M5E2DW,4.6,42498,12.99,False,30,False,False,False,,Religion & Spirituality
B08RYQDKP2,The Wish,Nicholas Sparks,Hachette Book Group,https://m.media-amazon.com/images/I/816dx5cRKfL._AC_UY218_.jpg,https://www.amazon.com/dp/B08RYQDKP2,4.7,42456,11.99,False,5,False,True,False,2021-09-28,Literature & Fiction
B09CD83VVG,Every Summer After,Carley Fortune,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/81KbWs+nzwL._AC_UY218_.jpg,https://www.amazon.com/dp/B09CD83VVG,4.6,42422,10.99,False,5,False,False,True,2022-05-10,Literature & Fiction
B006LA6IW2,American Sniper (Enhanced Edition): The Autobiography of the Most Lethal Sniper in U.S. Military History,Chris Kyle,HarperCollins Publishers,https://m.media-amazon.com/images/I/81CvCYFmuUL._AC_UY218_.jpg,https://www.amazon.com/dp/B006LA6IW2,4.5,42409,9.99,False,9,False,True,False,2012-01-03,Biographies & Memoirs
B004KSRPX8,Bridgerton: Romancing Mr Bridgerton (Bridgertons Book 4): Inspiration for series three of Bridgerton: Penelope and Colin's story (Bridgerton Family),Julia Quinn,,https://m.media-amazon.com/images/I/81gpC5AebVL._AC_UY218_.jpg,https://www.amazon.com/dp/B004KSRPX8,4.6,42077,0.0,False,4,False,False,False,2009-12-03,History
B00U6SFUVA,"Romancing Mister Bridgerton: Penelope & Colin's Story, The Inspiration for Bridgerton Season Three (Bridgertons Book 4)",Julia Quinn,HarperCollins Publishers,https://m.media-amazon.com/images/I/81Lt8eItFhS._AC_UY218_.jpg,https://www.amazon.com/dp/B00U6SFUVA,4.6,42069,7.99,False,5,False,False,False,,Literature & Fiction
B07BZ4F75T,"Maybe You Should Talk to Someone: A Therapist, HER Therapist, and Our Lives Revealed",Lori Gottlieb,HarperCollins Publishers,https://m.media-amazon.com/images/I/816Gj-UmcVL._AC_UY218_.jpg,https://www.amazon.com/dp/B07BZ4F75T,4.6,42045,1.99,False,9,False,True,False,2019-04-02,Biographies & Memoirs
B010MHAEGA,This Tender Land: A Novel,William Kent Krueger,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/81FHFOYCANL._AC_UY218_.jpg,https://www.amazon.com/dp/B010MHAEGA,4.6,42019,12.99,False,5,False,False,True,2019-09-03,Literature & Fiction
B00UG9LC4I,Six of Crows,Leigh Bardugo,Macmillan,https://m.media-amazon.com/images/I/91bSZVcCvwL._AC_UY218_.jpg,https://www.amazon.com/dp/B00UG9LC4I,4.6,41948,9.99,False,16,False,False,False,,Teen & Young Adult
B01M8NHXGH,Tower of Dawn (Throne of Glass Book 6),Sarah J. Maas,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91bprM0ad4L._AC_UY218_.jpg,https://www.amazon.com/dp/B01M8NHXGH,4.7,41860,4.99,False,16,False,False,True,,Teen & Young Adult
B07L3BBM78,The Beekeeper of Aleppo: A Novel,Christy Lefteri,Random House LLC,https://m.media-amazon.com/images/I/9157GzaPz2L._AC_UY218_.jpg,https://www.amazon.com/dp/B07L3BBM78,4.4,41687,14.99,False,5,False,True,False,2019-08-27,Literature & Fiction
B00LD1OHE0,Confess: A Novel,Colleen Hoover,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/81-uHo1jE6L._AC_UY218_.jpg,https://www.amazon.com/dp/B00LD1OHE0,4.6,41569,12.99,False,5,False,True,False,2015-03-10,Literature & Fiction
B004L62E08,Call Me by Your Name: A Novel,,Macmillan,https://m.media-amazon.com/images/I/91smf7tznhL._AC_UY218_.jpg,https://www.amazon.com/dp/B004L62E08,4.6,41510,9.99,False,5,False,False,False,,Literature & Fiction
B000FBFMB6,"The Fiery Cross (Outlander, Book 5)",Diana Gabaldon,Random House LLC,https://m.media-amazon.com/images/I/819W9DuJLdL._AC_UY218_.jpg,https://www.amazon.com/dp/B000FBFMB6,4.6,41345,7.99,False,5,False,False,False,,Literature & Fiction
B000FCKEF4,"A Breath Of Snow And Ashes (Outlander, Book 6)",Diana Gabaldon,Random House LLC,https://m.media-amazon.com/images/I/71EfdZLKe9S._AC_UY218_.jpg,https://www.amazon.com/dp/B000FCKEF4,4.7,41297,7.99,False,5,False,False,False,,Literature & Fiction
B08V5K7W31,The Storyteller of Casablanca,Fiona Valpy,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81-T5lEbJJL._AC_UY218_.jpg,https://www.amazon.com/dp/B08V5K7W31,4.5,41284,4.99,True,5,False,False,False,2021-09-21,Literature & Fiction
B01M98J44U,One of Us Is Lying,Karen M. McManus,Random House LLC,https://m.media-amazon.com/images/I/81zg-g7uqAL._AC_UY218_.jpg,https://www.amazon.com/dp/B01M98J44U,4.5,41228,8.99,False,16,False,False,False,,Teen & Young Adult
B01LX8OSYH,The Girl Who Takes an Eye for an Eye: A Dragon Tattoo story (Millennium Book 5),David Lagercrantz,,https://m.media-amazon.com/images/I/71qFAwOGqBL._AC_UY218_.jpg,https://www.amazon.com/dp/B01LX8OSYH,4.2,41189,0.0,False,24,False,True,False,2017-09-07,Travel
B007NKMQGQ,Shadow and Bone (The Shadow and Bone Trilogy Book 1),Leigh Bardugo,Macmillan,https://m.media-amazon.com/images/I/81+UA3-OWOL._AC_UY218_.jpg,https://www.amazon.com/dp/B007NKMQGQ,4.5,41186,9.99,False,16,False,False,False,,Teen & Young Adult
B01DF0TM1Y,From Sand and Ash,Amy Harmon,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81t3ASSecKL._AC_UY218_.jpg,https://www.amazon.com/dp/B01DF0TM1Y,4.6,41108,2.49,True,5,False,False,True,2016-12-01,Literature & Fiction
B000FC1HBY,"A Clash of Kings (A Song of Ice and Fire, Book 2)",George R. R. Martin,Random House LLC,https://m.media-amazon.com/images/I/81FQSMLd+BL._AC_UY218_.jpg,https://www.amazon.com/dp/B000FC1HBY,4.7,41078,7.99,False,5,False,False,False,,Literature & Fiction
B072TMB75T,"Girl, Wash Your Face: Stop Believing the Lies About Who You Are so You Can Become Who You Were Meant to Be (Girl, Wash Your Face Series)",Rachel Hollis,HarperCollins Publishing,https://m.media-amazon.com/images/I/91FStYY4sML._AC_UY218_.jpg,https://www.amazon.com/dp/B072TMB75T,4.5,41048,12.99,True,30,False,False,True,,Religion & Spirituality
B001B8Z2S0,The Shack,William P. Young,Hachette Book Group,https://m.media-amazon.com/images/I/91pCzKVJ9fL._AC_UY218_.jpg,https://www.amazon.com/dp/B001B8Z2S0,4.6,41044,3.99,False,30,False,False,False,2008-06-20,Religion & Spirituality
